name,path,activity,type,bodyPart,description,thumbnailUrl
2023 rob010m,21347/Plan unique/2023_rob010m.mp4,Plancha lateral sobre codos,strength,"""Oblicuos","""Oblicuos, Abductor, Glúteos""",21347/Plan unique/images/81736404.png
2023 sid0170,21347/Plan unique/2023_sid0170.mp4,Pancha con un pie y una mano en el aire,strength,"""Glúteos","""Glúteos, Abdominales - Abdominales rectos, Corvas""",21347/Plan unique/images/81736406.png
2023 xl028,21347/Plan unique/2023_xl028.mp4,Adducción de pierna izquierda,strength,Abductor,Abductor,21347/Plan unique/images/81736410.png
2023 xl028m,21347/Plan unique/2023_xl028m.mp4,Adducción de cadera derecha tumbado,strength,Abductor,Abductor,21347/Plan unique/images/81736409.png
2023 bosu002,21353/Plan unique/2023_bosu002.mp4,Extension de columna- Bosu,strength,Zona lumbar,Zona lumbar,
2023 cm001,21353/Plan unique/2023_cm001.mp4,Máquina de remos,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Cuerpo completo""",
2023 cm002,21353/Plan unique/2023_cm002.mp4,Entrenador elíptico,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Cuerpo completo""",
2023 cm005,21353/Plan unique/2023_cm005.mp4,Cinta de correr,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Piernas""",
2023 dk003,21353/Plan unique/2023_dk003.mp4,gemelos - Mancuernas y caja,strength,Gemelos,Gemelos,
2023 eb028,21353/Plan unique/2023_eb028.mp4,Pajaros trasero - Pelota de ejercicios,strength,Espalda,Espalda,
2023 ps005,21353/Plan unique/2023_ps005.mp4,Remo al pecho de pie - Polea,strength,"""Hombros","""Hombros, Bíceps""",
2023 rob026a,21353/Plan unique/2023_rob026a.mp4,Zancadas alternado - Mancuernas,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Piernas""",
2023 sid0161,21353/Plan unique/2023_sid0161.mp4,Press de banca neutra inclinado - Mancuernas,strength,"""Pecho superior","""Pecho superior, Tríceps, Hombros parte delantera, Pecho""",
2023 sid0170,21353/Plan unique/2023_sid0170.mp4,Pancha con un pie y una mano en el aire,strength,"""Glúteos","""Glúteos, Abdominales - Abdominales rectos, Corvas""",
2023 bosu002,21355/Plan unique/2023_bosu002.mp4,Extension de columna- Bosu,strength,Zona lumbar,Zona lumbar,21355/Plan unique/images/81737120.png
2023 cm001,21355/Plan unique/2023_cm001.mp4,Máquina de remos,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Cuerpo completo""",21355/Plan unique/images/81737114.png
2023 cm002,21355/Plan unique/2023_cm002.mp4,Entrenador elíptico,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Cuerpo completo""",21355/Plan unique/images/81737124.png
2023 eb028,21355/Plan unique/2023_eb028.mp4,Pajaros trasero - Pelota de ejercicios,strength,Espalda,Espalda,21355/Plan unique/images/81737115.png
2023 kettler064m,21355/Plan unique/2023_kettler064m.mp4,gemelo izquierdo de pie - Mancuernas,strength,Gemelos,Gemelos,21355/Plan unique/images/81737121.png
2023 oa062,21355/Plan unique/2023_oa062.mp4,gemelo derecho de pie,strength,Gemelos,Gemelos,21355/Plan unique/images/81737122.png
2023 oa084,21355/Plan unique/2023_oa084.mp4,"""Bici reclinada","Intensidad media""",cardio,"cardio,""Sistema cardiovascular, Piernas""",21355/Plan unique/images/81737113.png
2023 xa002,21355/Plan unique/2023_xa002.mp4,Crunch reverso en banco,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,21355/Plan unique/images/81737117.png
2023 xa030,21355/Plan unique/2023_xa030.mp4,Plancha con pie izquierdo en el aire,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,21355/Plan unique/images/81737119.png
2023 xa030m,21355/Plan unique/2023_xa030m.mp4,Plancha con un pie en el aire,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,21355/Plan unique/images/81737118.png
2023 xc002,21355/Plan unique/2023_xc002.mp4,Planchas manos separadas,strength,"""Pecho","""Pecho, Tríceps""",21355/Plan unique/images/81737116.png
2023 xl038,21355/Plan unique/2023_xl038.mp4,Sentadilla en pared,strength,"""Cuádriceps","""Cuádriceps, Piernas, Glúteos""",21355/Plan unique/images/81737123.png
2023 bosu002,21476/Plan unique/2023_bosu002.mp4,Extension de columna- Bosu,strength,Zona lumbar,Zona lumbar,
2023 cm005,21476/Plan unique/2023_cm005.mp4,Cinta de correr,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Piernas""",
2023 ds003,21476/Plan unique/2023_ds003.mp4,Press de hombros - Mancuernas,strength,Hombros,Hombros,
2023 oa001,21476/Plan unique/2023_oa001.mp4,Planchas,strength,"""Pecho","""Pecho, Tríceps""",
2023 oa052,21476/Plan unique/2023_oa052.mp4,Bicicleta estática,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Piernas""",
2023 xa029,21476/Plan unique/2023_xa029.mp4,Repeticiones de plancha,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,
2023 xl038,21476/Plan unique/2023_xl038.mp4,Sentadilla en pared,strength,"""Cuádriceps","""Cuádriceps, Piernas, Glúteos""",
2023 bosu002,21477/Plan unique/2023_bosu002.mp4,Extension de columna- Bosu,strength,Zona lumbar,Zona lumbar,
2023 cm002,21477/Plan unique/2023_cm002.mp4,Entrenador elíptico,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Cuerpo completo""",
2023 cm005,21477/Plan unique/2023_cm005.mp4,Cinta de correr,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Piernas""",
2023 ds003,21477/Plan unique/2023_ds003.mp4,Press de hombros - Mancuernas,strength,Hombros,Hombros,
2023 oa001,21477/Plan unique/2023_oa001.mp4,Planchas,strength,"""Pecho","""Pecho, Tríceps""",
2023 oa052,21477/Plan unique/2023_oa052.mp4,Bicicleta estática,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Piernas""",
2023 xa029,21477/Plan unique/2023_xa029.mp4,Repeticiones de plancha,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,
2023 xl038,21477/Plan unique/2023_xl038.mp4,Sentadilla en pared,strength,"""Cuádriceps","""Cuádriceps, Piernas, Glúteos""",
2023 cm002,21480/Plan unique/2023_cm002.mp4,Entrenador elíptico,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Cuerpo completo""",
2023 cm005,21480/Plan unique/2023_cm005.mp4,Cinta de correr,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Piernas""",
2023 eb028,21480/Plan unique/2023_eb028.mp4,Pajaros trasero - Pelota de ejercicios,strength,Espalda,Espalda,
2023 impact043,21480/Plan unique/2023_impact043.mp4,Plancha,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,
2023 kettler067,21480/Plan unique/2023_kettler067.mp4,Press de banca,strength,"""Pecho","""Pecho, Tríceps""",
2023 kt002,21480/Plan unique/2023_kt002.mp4,Press de hombros,strength,"""Hombros","""Hombros, Tríceps """,
2023 kt002m,21480/Plan unique/2023_kt002m.mp4,Press de hombros,strength,"""Hombros","""Hombros, Tríceps""",
2023 oa085,21480/Plan unique/2023_oa085.mp4,Pullover con brazos rectos estrecha - Barra,strength,"""Dorsales","""Dorsales, Pecho, Hombros parte trasera, Tríceps""",
2023 pl001,21480/Plan unique/2023_pl001.mp4,Extensión de rodilla sentado,strength,Cuádriceps,Cuádriceps,
2023 pl001m,21480/Plan unique/2023_pl001m.mp4,Extensión de rodilla sentado,strength,Cuádriceps,Cuádriceps,
2023 xa038,21480/Plan unique/2023_xa038.mp4,Curl femoral,strength,Corvas,Corvas,
2023 xa038m,21480/Plan unique/2023_xa038m.mp4,Curl femoral,strength,Corvas,Corvas,
2023 xb009,21480/Plan unique/2023_xb009.mp4,Extension de columna con manos sobre la cabeza,strength,Zona lumbar,Zona lumbar,
2023 cm001,21481/Plan unique/2023_cm001.mp4,Máquina de remos,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Cuerpo completo""",
2023 cm002,21481/Plan unique/2023_cm002.mp4,Entrenador elíptico,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Cuerpo completo""",
2023 cm005,21481/Plan unique/2023_cm005.mp4,Cinta de correr,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Piernas""",
2023 eb028,21481/Plan unique/2023_eb028.mp4,Pajaros trasero - Pelota de ejercicios,strength,Espalda,Espalda,
2023 impact043,21481/Plan unique/2023_impact043.mp4,Plancha,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,
2023 kettler067,21481/Plan unique/2023_kettler067.mp4,Press de banca,strength,"""Pecho","""Pecho, Tríceps""",
2023 kt002,21481/Plan unique/2023_kt002.mp4,Press de hombros,strength,"""Hombros","""Hombros, Tríceps """,
2023 kt002m,21481/Plan unique/2023_kt002m.mp4,Press de hombros,strength,"""Hombros","""Hombros, Tríceps""",
2023 oa085,21481/Plan unique/2023_oa085.mp4,Pullover con brazos rectos estrecha - Barra,strength,"""Dorsales","""Dorsales, Pecho, Hombros parte trasera, Tríceps""",
2023 pl001,21481/Plan unique/2023_pl001.mp4,Extensión de rodilla sentado,strength,Cuádriceps,Cuádriceps,
2023 pl001m,21481/Plan unique/2023_pl001m.mp4,Extensión de rodilla sentado,strength,Cuádriceps,Cuádriceps,
2023 xa038,21481/Plan unique/2023_xa038.mp4,Curl femoral,strength,Corvas,Corvas,
2023 xa038m,21481/Plan unique/2023_xa038m.mp4,Curl femoral,strength,Corvas,Corvas,
2023 xb009,21481/Plan unique/2023_xb009.mp4,Extension de columna con manos sobre la cabeza,strength,Zona lumbar,Zona lumbar,
2023 cm001,21484/Plan unique/2023_cm001.mp4,Máquina de remos,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Cuerpo completo""",
2023 cm002,21484/Plan unique/2023_cm002.mp4,Entrenador elíptico,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Cuerpo completo""",
2023 da002,21484/Plan unique/2023_da002.mp4,Flexion lateral,strength,"""Oblicuos","""Oblicuos, Todos los abdominales""",
2023 da002m,21484/Plan unique/2023_da002m.mp4,Flexion lateral,strength,Oblicuos,Oblicuos,
2023 dl001,21484/Plan unique/2023_dl001.mp4,Curl de bíceps de pie,strength,Bíceps,Bíceps,
2023 ds004,21484/Plan unique/2023_ds004.mp4,Elevaciones laterales sentado - Mancuernas,strength,Hombros,Hombros,
2023 dt002,21484/Plan unique/2023_dt002.mp4,Extensión de tríceps sentado - Mancuernas,strength,Tríceps,Tríceps,
2023 eb037,21484/Plan unique/2023_eb037.mp4,Sentadillas en pared - Pelota de ejercicios,strength,"""Cuádriceps","""Cuádriceps, Glúteos """,
2023 oa083,21484/Plan unique/2023_oa083.mp4,Remo con mancuerna brazo izquierdo - Mancuernas,strength,"""Dorsales","""Dorsales, Bíceps, Dorsales, Hombros parte trasera""",
2023 oa083m,21484/Plan unique/2023_oa083m.mp4,Remos con mancuerna brazo derecho - Mancuernas,strength,"""Zona cervical","""Zona cervical, Bíceps, Hombros parte trasera, Dorsales""",
2023 oa085,21484/Plan unique/2023_oa085.mp4,Pullover con brazos rectos estrecha - Barra,strength,"""Dorsales","""Dorsales, Pecho, Hombros parte trasera, Tríceps""",
2023 pl007,21484/Plan unique/2023_pl007.mp4,Curl femoral tumbado,strength,Corvas,Corvas,
2023 pl007m,21484/Plan unique/2023_pl007m.mp4,Curl femoral tumbado,strength,Corvas,Corvas,
2023 xa037,21484/Plan unique/2023_xa037.mp4,Extension de cadera completo,strength,"""Glúteos","""Glúteos, Corvas""",
2023 xa037m,21484/Plan unique/2023_xa037m.mp4,Extension de cadera completo,strength,Todos los abdominales,Todos los abdominales,
2023 xc002,21484/Plan unique/2023_xc002.mp4,Planchas manos separadas,strength,"""Pecho","""Pecho, Tríceps""",
2023 cardiofree,21485/Plan unique/2023_cardiofree.mp4,Cardio libre,cardio,Sistema cardiovascular,Sistema cardiovascular,
2023 cm001,21485/Plan unique/2023_cm001.mp4,Máquina de remos,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Cuerpo completo""",
2023 cm002,21485/Plan unique/2023_cm002.mp4,Entrenador elíptico,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Cuerpo completo""",
2023 da002,21485/Plan unique/2023_da002.mp4,Flexion lateral,strength,"""Oblicuos","""Oblicuos, Todos los abdominales""",
2023 da002m,21485/Plan unique/2023_da002m.mp4,Flexion lateral,strength,Oblicuos,Oblicuos,
2023 dl001,21485/Plan unique/2023_dl001.mp4,Curl de bíceps de pie,strength,Bíceps,Bíceps,
2023 ds004,21485/Plan unique/2023_ds004.mp4,Elevaciones laterales sentado - Mancuernas,strength,Hombros,Hombros,
2023 dt002,21485/Plan unique/2023_dt002.mp4,Extensión de tríceps sentado - Mancuernas,strength,Tríceps,Tríceps,
2023 eb037,21485/Plan unique/2023_eb037.mp4,Sentadillas en pared - Pelota de ejercicios,strength,"""Cuádriceps","""Cuádriceps, Glúteos """,
2023 oa083,21485/Plan unique/2023_oa083.mp4,Remo con mancuerna brazo izquierdo - Mancuernas,strength,"""Dorsales","""Dorsales, Bíceps, Dorsales, Hombros parte trasera""",
2023 oa083m,21485/Plan unique/2023_oa083m.mp4,Remos con mancuerna brazo derecho - Mancuernas,strength,"""Zona cervical","""Zona cervical, Bíceps, Hombros parte trasera, Dorsales""",
2023 oa085,21485/Plan unique/2023_oa085.mp4,Pullover con brazos rectos estrecha - Barra,strength,"""Dorsales","""Dorsales, Pecho, Hombros parte trasera, Tríceps""",21485/Plan unique/images/63973366.png
2023 pl007,21485/Plan unique/2023_pl007.mp4,Curl femoral tumbado,strength,Corvas,Corvas,21485/Plan unique/images/63973368.png
2023 pl007m,21485/Plan unique/2023_pl007m.mp4,Curl femoral tumbado,strength,Corvas,Corvas,21485/Plan unique/images/63973367.png
2023 xa037,21485/Plan unique/2023_xa037.mp4,Extension de cadera completo,strength,"""Glúteos","""Glúteos, Corvas""",
2023 xa037m,21485/Plan unique/2023_xa037m.mp4,Extension de cadera completo,strength,Todos los abdominales,Todos los abdominales,
2023 xc002,21485/Plan unique/2023_xc002.mp4,Planchas manos separadas,strength,"""Pecho","""Pecho, Tríceps""",
2023 cm001,21486/Plan unique/2023_cm001.mp4,Máquina de remos,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Cuerpo completo""",
2023 dc004,21486/Plan unique/2023_dc004.mp4,Press de banca inclinado - Mancuernas,strength,"""Pecho superior","""Pecho superior, Hombros, Tríceps""",
2023 dl002,21486/Plan unique/2023_dl002.mp4,Sentadilla - Mancuernas,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Zona lumbar, Piernas""",
2023 id0010,21486/Plan unique/2023_id0010.mp4,Step alto,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Piernas""",
2023 id0010m,21486/Plan unique/2023_id0010m.mp4,Step alto,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Piernas""",
2023 id0516,21486/Plan unique/2023_id0516.mp4,Dominada con agarre neutro,strength,"""Dorsales","""Dorsales, Bíceps""",
2023 oa032,21486/Plan unique/2023_oa032.mp4,Curl de bíceps a los dos lados - Mancuernas,strength,Bíceps,Bíceps,
2023 oa047,21486/Plan unique/2023_oa047.mp4,Fondos de tríceps - Caja,strength,Tríceps,Tríceps,
2023 oa083,21486/Plan unique/2023_oa083.mp4,Remo con mancuerna brazo izquierdo - Mancuernas,strength,"""Dorsales","""Dorsales, Bíceps, Dorsales, Hombros parte trasera""",
2023 oa083m,21486/Plan unique/2023_oa083m.mp4,Remos con mancuerna brazo derecho - Mancuernas,strength,"""Zona cervical","""Zona cervical, Bíceps, Hombros parte trasera, Dorsales""",
2023 oa084,21486/Plan unique/2023_oa084.mp4,"""Bici reclinada","Intensidad media""",cardio,"cardio,""Sistema cardiovascular, Piernas""",
2023 oa100,21486/Plan unique/2023_oa100.mp4,Press de hombros sentado - Mancuernas,strength,Hombros,Hombros,
2023 sid0005,21486/Plan unique/2023_sid0005.mp4,Giro ruso,strength,Oblicuos,Oblicuos,
2023 xk003,21486/Plan unique/2023_xk003.mp4,gemelos - Caja,strength,Gemelos,Gemelos,
2023 xl009,21486/Plan unique/2023_xl009.mp4,Abducción de pierna derecha tumbado,strength,"""Abductor","""Abductor, Glúteos""",
2023 xl009m,21486/Plan unique/2023_xl009m.mp4,Abducción de cadera izquierda tumbado,strength,"""Abductor","""Abductor, Glúteos""",
2023 cardiofree,21487/Plan unique/2023_cardiofree.mp4,Cardio libre,cardio,Sistema cardiovascular,Sistema cardiovascular,
2023 cm001,21487/Plan unique/2023_cm001.mp4,Máquina de remos,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Cuerpo completo""",
2023 dc004,21487/Plan unique/2023_dc004.mp4,Press de banca inclinado - Mancuernas,strength,"""Pecho superior","""Pecho superior, Hombros, Tríceps""",
2023 dl002,21487/Plan unique/2023_dl002.mp4,Sentadilla - Mancuernas,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Zona lumbar, Piernas""",
2023 id0010,21487/Plan unique/2023_id0010.mp4,Step alto,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Piernas""",
2023 id0010m,21487/Plan unique/2023_id0010m.mp4,Step alto,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Piernas""",
2023 id0516,21487/Plan unique/2023_id0516.mp4,Dominada con agarre neutro,strength,"""Dorsales","""Dorsales, Bíceps""",
2023 oa032,21487/Plan unique/2023_oa032.mp4,Curl de bíceps a los dos lados - Mancuernas,strength,Bíceps,Bíceps,
2023 oa047,21487/Plan unique/2023_oa047.mp4,Fondos de tríceps - Caja,strength,Tríceps,Tríceps,
2023 oa083,21487/Plan unique/2023_oa083.mp4,Remo con mancuerna brazo izquierdo - Mancuernas,strength,"""Dorsales","""Dorsales, Bíceps, Dorsales, Hombros parte trasera""",
2023 oa083m,21487/Plan unique/2023_oa083m.mp4,Remos con mancuerna brazo derecho - Mancuernas,strength,"""Zona cervical","""Zona cervical, Bíceps, Hombros parte trasera, Dorsales""",
2023 oa084,21487/Plan unique/2023_oa084.mp4,"""Bici reclinada","Intensidad media""",cardio,"cardio,""Sistema cardiovascular, Piernas""",
2023 oa100,21487/Plan unique/2023_oa100.mp4,Press de hombros sentado - Mancuernas,strength,Hombros,Hombros,
2023 sid0005,21487/Plan unique/2023_sid0005.mp4,Giro ruso,strength,Oblicuos,Oblicuos,
2023 xk003,21487/Plan unique/2023_xk003.mp4,gemelos - Caja,strength,Gemelos,Gemelos,
2023 xl009,21487/Plan unique/2023_xl009.mp4,Abducción de pierna derecha tumbado,strength,"""Abductor","""Abductor, Glúteos""",
2023 xl009m,21487/Plan unique/2023_xl009m.mp4,Abducción de cadera izquierda tumbado,strength,"""Abductor","""Abductor, Glúteos""",
2023 bosu002,21488/Plan unique/2023_bosu002.mp4,Extension de columna- Bosu,strength,Zona lumbar,Zona lumbar,
2023 dl001,21488/Plan unique/2023_dl001.mp4,Curl de bíceps de pie,strength,Bíceps,Bíceps,
2023 dl002,21488/Plan unique/2023_dl002.mp4,Sentadilla - Mancuernas,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Zona lumbar, Piernas""",
2023 ds003,21488/Plan unique/2023_ds003.mp4,Press de hombros - Mancuernas,strength,Hombros,Hombros,
2023 eb003,21488/Plan unique/2023_eb003.mp4,abdominal - Pelota de ejercicios,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,
2023 eb028,21488/Plan unique/2023_eb028.mp4,Pajaros trasero - Pelota de ejercicios,strength,Espalda,Espalda,
2023 impact091,21488/Plan unique/2023_impact091.mp4,Remo con mancuernas - Mancuernas,strength,"""Zona cervical","""Zona cervical, Bíceps, Hombros parte trasera, Dorsales""",
2023 kettler064,21488/Plan unique/2023_kettler064.mp4,gemelo 1 pierna,strength,Gemelos,Gemelos,
2023 kettler064m,21488/Plan unique/2023_kettler064m.mp4,gemelo izquierdo de pie - Mancuernas,strength,Gemelos,Gemelos,
